device,manufacturer,capacity,network,grade,price_gbp,price_eur,price_usd,publishedAt
997,6,17,3,8,135,158.625,162.0,2022-06-17T18:11:17.382Z
997,6,17,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
997,6,17,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
997,6,17,4,7,135,158.625,162.0,2022-06-17T18:11:17.382Z
997,6,17,4,8,35,41.125,42.0,2022-06-17T18:11:17.382Z
997,6,17,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
997,6,17,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
998,6,17,3,7,225,264.375,270.0,2022-06-17T18:11:17.382Z
998,6,17,3,8,135,158.625,162.0,2022-06-17T18:11:17.382Z
998,6,17,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
998,6,17,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
998,6,17,4,7,135,158.625,162.0,2022-06-17T18:11:17.382Z
998,6,17,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
998,6,17,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
998,6,17,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
999,6,17,3,7,290,340.75,348.0,2022-06-17T18:11:17.382Z
999,6,17,3,8,190,223.25,228.0,2022-06-17T18:11:17.382Z
999,6,17,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
999,6,17,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
999,6,18,3,7,290,340.75,348.0,2022-06-17T18:11:17.382Z
999,6,18,3,8,190,223.25,228.0,2022-06-17T18:11:17.382Z
999,6,18,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
999,6,18,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
999,6,17,4,7,190,223.25,228.0,2022-06-17T18:11:17.382Z
999,6,17,4,8,90,105.75,108.0,2022-06-17T18:11:17.382Z
999,6,17,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
999,6,17,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
999,6,18,4,7,190,223.25,228.0,2022-06-17T18:11:17.382Z
999,6,18,4,8,90,105.75,108.0,2022-06-17T18:11:17.382Z
999,6,18,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
999,6,18,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1000,6,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1000,6,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1001,6,13,3,7,110,129.25,132.0,2022-06-17T18:11:17.382Z
1001,6,13,3,8,70,82.25,84.0,2022-06-17T18:11:17.382Z
1001,6,13,3,9,10,11.75,12.0,2022-06-17T18:11:17.382Z
1001,6,13,3,10,5,5.875,6.0,2022-06-17T18:11:17.382Z
1001,6,18,3,7,110,129.25,132.0,2022-06-17T18:11:17.382Z
1001,6,18,3,8,70,82.25,84.0,2022-06-17T18:11:17.382Z
1001,6,18,3,9,10,11.75,12.0,2022-06-17T18:11:17.382Z
1001,6,18,3,10,5,5.875,6.0,2022-06-17T18:11:17.382Z
1001,6,13,4,7,70,82.25,84.0,2022-06-17T18:11:17.382Z
1001,6,13,4,8,30,35.25,36.0,2022-06-17T18:11:17.382Z
1001,6,13,4,9,10,11.75,12.0,2022-06-17T18:11:17.382Z
1001,6,13,4,10,5,5.875,6.0,2022-06-17T18:11:17.382Z
1001,6,18,4,7,70,82.25,84.0,2022-06-17T18:11:17.382Z
1001,6,18,4,8,30,35.25,36.0,2022-06-17T18:11:17.382Z
1001,6,18,4,9,10,11.75,12.0,2022-06-17T18:11:17.382Z
1001,6,18,4,10,5,5.875,6.0,2022-06-17T18:11:17.382Z
1002,6,13,3,7,125,146.875,150.0,2022-06-17T18:11:17.382Z
1002,6,13,3,8,85,99.875,102.0,2022-06-17T18:11:17.382Z
1002,6,13,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1002,6,13,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1002,6,18,3,7,125,146.875,150.0,2022-06-17T18:11:17.382Z
1002,6,18,3,8,85,99.875,102.0,2022-06-17T18:11:17.382Z
1002,6,18,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1002,6,18,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1002,6,13,4,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
1002,6,13,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1002,6,13,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1002,6,13,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1002,6,18,4,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
1002,6,18,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1002,6,18,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1002,6,18,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1003,6,17,3,7,125,146.875,150.0,2022-06-17T18:11:17.382Z
1003,6,17,3,8,85,99.875,102.0,2022-06-17T18:11:17.382Z
1003,6,17,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1003,6,17,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1003,6,18,3,7,125,146.875,150.0,2022-06-17T18:11:17.382Z
1003,6,18,3,8,85,99.875,102.0,2022-06-17T18:11:17.382Z
1003,6,18,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1003,6,18,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1003,6,17,4,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
1003,6,17,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1003,6,17,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1003,6,17,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1003,6,18,4,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
1003,6,18,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1003,6,18,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1003,6,18,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1004,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1004,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1005,6,13,3,7,165,193.875,198.0,2022-06-17T18:11:17.382Z
1005,6,13,3,8,115,135.125,138.0,2022-06-17T18:11:17.382Z
1005,6,13,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1005,6,13,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1005,6,18,3,7,165,193.875,198.0,2022-06-17T18:11:17.382Z
1005,6,18,3,8,115,135.125,138.0,2022-06-17T18:11:17.382Z
1005,6,18,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1005,6,18,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1005,6,12,3,7,165,193.875,198.0,2022-06-17T18:11:17.382Z
1005,6,12,3,8,115,135.125,138.0,2022-06-17T18:11:17.382Z
1005,6,12,3,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1005,6,12,3,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1005,6,13,4,7,115,135.125,138.0,2022-06-17T18:11:17.382Z
1005,6,13,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
1005,6,13,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1005,6,13,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1005,6,18,4,7,115,135.125,138.0,2022-06-17T18:11:17.382Z
1005,6,18,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
1005,6,18,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1005,6,18,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1005,6,12,4,7,115,135.125,138.0,2022-06-17T18:11:17.382Z
1005,6,12,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
1005,6,12,4,9,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1005,6,12,4,10,6,7.050000000000001,7.199999999999999,2022-06-17T18:11:17.382Z
1006,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1006,6,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1007,6,13,3,7,155,182.125,186.0,2022-06-17T18:11:17.382Z
1007,6,13,3,8,90,105.75,108.0,2022-06-17T18:11:17.382Z
1007,6,13,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1007,6,13,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1007,6,13,4,7,90,105.75,108.0,2022-06-17T18:11:17.382Z
1007,6,13,4,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
1007,6,13,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1007,6,13,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1008,6,13,3,7,180,211.5,216.0,2022-06-17T18:11:17.382Z
1008,6,13,3,8,105,123.375,126.0,2022-06-17T18:11:17.382Z
1008,6,13,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1008,6,13,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1008,6,13,4,7,105,123.375,126.0,2022-06-17T18:11:17.382Z
1008,6,13,4,8,30,35.25,36.0,2022-06-17T18:11:17.382Z
1008,6,13,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1008,6,13,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1009,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1009,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1010,6,13,3,7,190,223.25,228.0,2022-06-17T18:11:17.382Z
1010,6,13,3,8,115,135.125,138.0,2022-06-17T18:11:17.382Z
1010,6,13,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1010,6,13,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1010,6,13,4,7,115,135.125,138.0,2022-06-17T18:11:17.382Z
1010,6,13,4,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
1010,6,13,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1010,6,13,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1011,6,13,3,7,245,287.875,294.0,2022-06-17T18:11:17.382Z
1011,6,13,3,8,145,170.375,174.0,2022-06-17T18:11:17.382Z
1011,6,13,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1011,6,13,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1011,6,18,3,7,245,287.875,294.0,2022-06-17T18:11:17.382Z
1011,6,18,3,8,145,170.375,174.0,2022-06-17T18:11:17.382Z
1011,6,18,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1011,6,18,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1011,6,13,4,7,145,170.375,174.0,2022-06-17T18:11:17.382Z
1011,6,13,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1011,6,13,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1011,6,13,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1011,6,18,4,7,145,170.375,174.0,2022-06-17T18:11:17.382Z
1011,6,18,4,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1011,6,18,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1011,6,18,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1012,6,13,3,7,120,141.0,144.0,2022-06-17T18:11:17.382Z
1012,6,13,3,8,70,82.25,84.0,2022-06-17T18:11:17.382Z
1012,6,13,3,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
1012,6,13,3,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
1012,6,13,4,7,70,82.25,84.0,2022-06-17T18:11:17.382Z
1012,6,13,4,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
1012,6,13,4,9,20,23.5,24.0,2022-06-17T18:11:17.382Z
1012,6,13,4,10,10,11.75,12.0,2022-06-17T18:11:17.382Z
1013,6,13,3,7,140,164.5,168.0,2022-06-17T18:11:17.382Z
1013,6,13,3,8,75,88.125,90.0,2022-06-17T18:11:17.382Z
1013,6,13,3,9,24,28.200000000000003,28.799999999999997,2022-06-17T18:11:17.382Z
1013,6,13,3,10,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1013,6,17,3,7,140,164.5,168.0,2022-06-17T18:11:17.382Z
1013,6,17,3,8,75,88.125,90.0,2022-06-17T18:11:17.382Z
1013,6,17,3,9,24,28.200000000000003,28.799999999999997,2022-06-17T18:11:17.382Z
1013,6,17,3,10,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1013,6,13,4,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1013,6,13,4,8,10,11.75,12.0,2022-06-17T18:11:17.382Z
1013,6,13,4,9,24,28.200000000000003,28.799999999999997,2022-06-17T18:11:17.382Z
1013,6,13,4,10,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1013,6,17,4,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1013,6,17,4,8,10,11.75,12.0,2022-06-17T18:11:17.382Z
1013,6,17,4,9,24,28.200000000000003,28.799999999999997,2022-06-17T18:11:17.382Z
1013,6,17,4,10,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1014,6,13,3,7,320,376.0,384.0,2022-06-17T18:11:17.382Z
1014,6,13,3,8,220,258.5,264.0,2022-06-17T18:11:17.382Z
1014,6,13,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1014,6,13,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1014,6,17,3,7,320,376.0,384.0,2022-06-17T18:11:17.382Z
1014,6,17,3,8,220,258.5,264.0,2022-06-17T18:11:17.382Z
1014,6,17,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1014,6,17,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1014,6,13,4,7,220,258.5,264.0,2022-06-17T18:11:17.382Z
1014,6,13,4,8,120,141.0,144.0,2022-06-17T18:11:17.382Z
1014,6,13,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1014,6,13,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1014,6,17,4,7,220,258.5,264.0,2022-06-17T18:11:17.382Z
1014,6,17,4,8,120,141.0,144.0,2022-06-17T18:11:17.382Z
1014,6,17,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1014,6,17,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1015,6,13,3,7,360,423.0,432.0,2022-06-17T18:11:17.382Z
1015,6,13,3,8,260,305.5,312.0,2022-06-17T18:11:17.382Z
1015,6,13,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1015,6,13,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1015,6,17,3,7,360,423.0,432.0,2022-06-17T18:11:17.382Z
1015,6,17,3,8,260,305.5,312.0,2022-06-17T18:11:17.382Z
1015,6,17,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1015,6,17,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1015,6,13,4,7,260,305.5,312.0,2022-06-17T18:11:17.382Z
1015,6,13,4,8,160,188.0,192.0,2022-06-17T18:11:17.382Z
1015,6,13,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1015,6,13,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1015,6,17,4,7,260,305.5,312.0,2022-06-17T18:11:17.382Z
1015,6,17,4,8,160,188.0,192.0,2022-06-17T18:11:17.382Z
1015,6,17,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
1015,6,17,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
1016,6,13,3,7,430,505.25,516.0,2022-06-17T18:11:17.382Z
1016,6,13,3,8,310,364.25,372.0,2022-06-17T18:11:17.382Z
1016,6,13,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1016,6,13,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1016,6,17,3,7,430,505.25,516.0,2022-06-17T18:11:17.382Z
1016,6,17,3,8,310,364.25,372.0,2022-06-17T18:11:17.382Z
1016,6,17,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1016,6,17,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1016,6,18,3,7,430,505.25,516.0,2022-06-17T18:11:17.382Z
1016,6,18,3,8,310,364.25,372.0,2022-06-17T18:11:17.382Z
1016,6,18,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1016,6,18,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1016,6,13,4,7,310,364.25,372.0,2022-06-17T18:11:17.382Z
1016,6,13,4,8,190,223.25,228.0,2022-06-17T18:11:17.382Z
1016,6,13,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1016,6,13,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1016,6,17,4,7,310,364.25,372.0,2022-06-17T18:11:17.382Z
1016,6,17,4,8,190,223.25,228.0,2022-06-17T18:11:17.382Z
1016,6,17,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1016,6,17,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1016,6,18,4,7,310,364.25,372.0,2022-06-17T18:11:17.382Z
1016,6,18,4,8,190,223.25,228.0,2022-06-17T18:11:17.382Z
1016,6,18,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1016,6,18,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1017,6,13,3,7,375,440.625,450.0,2022-06-17T18:11:17.382Z
1017,6,13,3,8,275,323.125,330.0,2022-06-17T18:11:17.382Z
1017,6,13,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1017,6,13,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1017,6,17,3,7,375,440.625,450.0,2022-06-17T18:11:17.382Z
1017,6,17,3,8,275,323.125,330.0,2022-06-17T18:11:17.382Z
1017,6,17,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1017,6,17,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1017,6,13,4,7,275,323.125,330.0,2022-06-17T18:11:17.382Z
1017,6,13,4,8,175,205.625,210.0,2022-06-17T18:11:17.382Z
1017,6,13,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1017,6,13,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1017,6,17,4,7,275,323.125,330.0,2022-06-17T18:11:17.382Z
1017,6,17,4,8,175,205.625,210.0,2022-06-17T18:11:17.382Z
1017,6,17,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1017,6,17,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1018,6,13,3,7,420,493.5,504.0,2022-06-17T18:11:17.382Z
1018,6,13,3,8,320,376.0,384.0,2022-06-17T18:11:17.382Z
1018,6,13,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1018,6,13,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1018,6,17,3,7,420,493.5,504.0,2022-06-17T18:11:17.382Z
1018,6,17,3,8,320,376.0,384.0,2022-06-17T18:11:17.382Z
1018,6,17,3,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1018,6,17,3,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1018,6,13,4,7,320,376.0,384.0,2022-06-17T18:11:17.382Z
1018,6,13,4,8,220,258.5,264.0,2022-06-17T18:11:17.382Z
1018,6,13,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1018,6,13,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1018,6,17,4,7,320,376.0,384.0,2022-06-17T18:11:17.382Z
1018,6,17,4,8,220,258.5,264.0,2022-06-17T18:11:17.382Z
1018,6,17,4,9,50,58.75,60.0,2022-06-17T18:11:17.382Z
1018,6,17,4,10,25,29.375,30.0,2022-06-17T18:11:17.382Z
1019,6,13,3,7,530,622.75,636.0,2022-06-17T18:11:17.382Z
1019,6,13,3,8,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,13,3,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,13,3,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,17,3,7,530,622.75,636.0,2022-06-17T18:11:17.382Z
1019,6,17,3,8,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,17,3,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,17,3,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,18,3,7,530,622.75,636.0,2022-06-17T18:11:17.382Z
1019,6,18,3,8,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,18,3,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,18,3,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,12,3,7,530,622.75,636.0,2022-06-17T18:11:17.382Z
1019,6,12,3,8,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,12,3,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,12,3,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,13,4,7,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,13,4,8,290,340.75,348.0,2022-06-17T18:11:17.382Z
1019,6,13,4,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,13,4,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,17,4,7,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,17,4,8,290,340.75,348.0,2022-06-17T18:11:17.382Z
1019,6,17,4,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,17,4,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,18,4,7,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,18,4,8,290,340.75,348.0,2022-06-17T18:11:17.382Z
1019,6,18,4,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,18,4,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1019,6,12,4,7,410,481.75,492.0,2022-06-17T18:11:17.382Z
1019,6,12,4,8,290,340.75,348.0,2022-06-17T18:11:17.382Z
1019,6,12,4,9,70,82.25,84.0,2022-06-17T18:11:17.382Z
1019,6,12,4,10,35,41.125,42.0,2022-06-17T18:11:17.382Z
1020,6,14,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,14,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1020,6,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
